predator_mass	prey_mass
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	4.6267
126480	5.9691
126480	5.9691
126480	5.9691
126480	5.9691
126480	5.9691
126480	5.9691
126480	5.9691
126480	5.9691
126480	5.9691
126480	5.9691
126480	5.9691
126480	13.874
126480	7.5569
126480	17.642
132190	3.5075
132190	4.6267
132190	5.9691
132190	5.9691
132190	5.9691
132190	5.9691
132190	5.9691
132190	7.5569
132190	7.5569
132190	7.5569
132190	3.5075
132190	4.6267
132190	4.6267
132190	4.6267
132190	4.6267
132190	4.6267
132190	4.6267
132190	5.9691
132190	5.9691
132190	5.9691
132190	5.9691
132190	5.9691
132190	5.9691
132190	5.9691
132190	5.9691
132190	5.9691
132190	5.9691
132190	5.9691
132190	5.9691
132190	5.9691
132190	7.5569
132190	7.5569
132190	7.5569
132190	7.5569
132190	7.5569
132190	7.5569
132190	7.5569
132190	7.5569
132190	7.5569
132190	7.5569
132190	7.5569
132190	7.5569
132190	7.5569
132190	7.5569
132190	7.5569
132190	7.5569
132190	9.4127
132190	9.4127
132190	9.4127
132190	9.4127
132190	9.4127
132190	9.4127
132190	0.32128
211710	3.5075
211710	4.6267
211710	4.6267
211710	4.6267
211710	4.6267
211710	4.6267
211710	4.6267
211710	4.6267
211710	4.6267
211710	4.6267
211710	5.9691
211710	5.9691
211710	5.9691
211710	5.9691
211710	5.9691
211710	5.9691
211710	5.9691
211710	5.9691
211710	5.9691
211710	7.5569
219700	110.9
262660	5.9691
262660	5.9691
262660	5.9691
262660	5.9691
262660	7.5569
262660	7.5569
262660	7.5569
262660	7.5569
262660	7.5569
262660	7.5569
262660	7.5569
262660	7.5569
262660	7.5569
262660	7.5569
262660	7.5569
262660	7.5569
262660	7.5569
262660	7.5569
262660	9.4127
262660	9.4127
262660	9.4127
262660	9.4127
262660	9.4127
262660	9.4127
262660	9.4127
262660	110.9
321100	0.42685
345950	4.6267
345950	4.6267
345950	4.6267
345950	5.9691
345950	5.9691
345950	5.9691
345950	5.9691
345950	5.9691
345950	1944.5
407450	0.77107
407450	0.85444
380050	1229.8
380050	1229.8
380050	1388
126480	144.71
132190	3.5075
36806	110.9
36806	127.03
36806	185
36806	258.94
37643	3.5075
262660	110.9
262660	110.9
262660	110.9
262660	110.9
262660	127.03
262660	127.03
262660	127.03
262660	127.03
262660	127.03
262660	144.71
262660	144.71
262660	144.71
262660	144.71
262660	164.01
262660	164.01
262660	164.01
262660	185
262660	185
262660	185
262660	185
262660	207.77
262660	207.77
262660	207.77
262660	232.39
262660	232.39
262660	232.39
262660	694.13
321100	110.9
321100	110.9
321100	127.03
321100	127.03
321100	127.03
321100	0.85444
321100	164.01
321100	164.01
321100	164.01
321100	185
321100	207.77
345950	2.5897
262660	127.03
262660	127.03
262660	127.03
262660	127.03
262660	144.71
219700	110.9
219700	127.03
219700	127.03
219700	144.71
219700	144.71
219700	144.71
219700	144.71
219700	144.71
219700	164.01
219700	164.01
219700	164.01
219700	164.01
219700	185
219700	185
219700	207.77
219700	258.94
259640	0.61913
146150	110.9
146150	127.03
146150	127.03
146150	127.03
146150	144.71
146150	164.01
146150	185
146150	207.77
156700	82.953
156700	96.23
156700	96.23
156700	164.01
156700	164.01
174610	110.9
174610	127.03
174610	127.03
174610	127.03
174610	144.71
174610	144.71
174610	164.01
174610	185
174610	185
181650	0.19469
47690	10.704
47690	5.9691
38492	5.9691
38492	7.5569
38492	9.4127
74082	8.0733
74082	8.0733
74082	4.6267
71478	10.704
71478	10.704
71478	13.874
71478	56.058
74082	2.5897
126480	7.5569
126480	14.019
71478	13.874
71478	13.874
71478	17.642
64030	17.642
71478	8.0733
113810	2.5897
211710	3.5075
206490	0.19469
259640	0.69266
262660	3.5075
380050	4299.4
9522.3	0.030149
321100	0.37187
321100	16.816
321100	0.42685
321100	0.55038
321100	0.69266
321100	110.9
321100	144.71
132190	0.42685
132190	0.42685
132190	0.42685
132190	0.48632
132190	0.48632
132190	0.48632
132190	0.61913
146150	96.23
132190	0.37187
132190	0.48632
321100	0.37187
345950	3.5075
345950	3.5075
345950	3.5075
345950	3.5075
345950	4.6267
380050	3474.7
29820	0.043729
35169	4.2127
35169	4.2127
35169	4.2127
35169	4.2127
35169	0.080182
247780	0.10339
35169	0.043729
35169	2.8758
35169	4.2127
247780	11.381
29820	0.043729
29820	0.043729
29820	0.080182
35169	0.030149
35169	0.030149
9522.3	0.043729
9522.3	0.043729
18065	0.42685
247780	11.381
18590	0.06035
18590	0.06035
18590	0.06035
18590	0.06035
18590	3.0348
18590	0.080182
18590	0.080182
18590	0.080182
18590	0.080182
18590	0.080182
18590	0.080182
18590	0.080182
18590	0.080182
18590	0.080182
18590	4.4554
18590	4.4554
247780	11.381
247780	14.774
247780	18.812
21769	29.073
47690	17.642
18590	0.080182
18590	39.84
29820	0.030149
18590	0.06035
233460	23.516
233460	36.691
233460	332.81
321100	19.974
321100	19.974
321100	19.974
321100	19.974
321100	19.974
321100	19.974
321100	19.974
321100	19.974
321100	19.974
321100	19.974
321100	47.471
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	23.516
321100	27.467
321100	27.467
321100	27.467
321100	27.467
321100	27.467
321100	27.467
321100	27.467
321100	27.467
321100	27.467
321100	27.467
321100	27.467
321100	27.467
321100	31.85
163270	96.23
163270	144.71
163270	185
167740	0.19469
321100	23.516
49688	22.063
49688	22.063
163270	96.23
47690	17.642
47690	17.642
47690	17.642
47690	17.642
47690	17.642
47690	22.063
49688	13.874
233460	39.84
233460	19.974
201350	27.197
201350	33.102
233460	39.84
176.48	0.01728
167740	0.19469
167740	0.2328
167740	0.27496
167740	0.27496
184040	84.466
290910	125.77
321100	19.974
184040	142.16
201350	22.063
290910	107.85
0.001433	4.8401E-07
0.0020763	1.4129E-06
0.0028867	1.7268E-06
0.0038832	1.2979E-06
0.0050845	2.2002E-06
0.0065093	5.7286E-06
0.0081764	3.2858E-06
0.010104	2.6062E-06
0.014817	4.7865E-06
0.001046	1.0315E-06
0.0015816	1.8146E-06
0.0022705	2.7841E-06
0.003131	1.8996E-06
0.0041808	3.4342E-06
0.0054376	9.7509E-07
0.0069188	4.2362E-06
0.0086416	2.8822E-06
0.002929	2.7573E-06
0.0046593	4.7327E-07
0.0056712	8.9992E-07
0.0067804	9.9165E-07
0.0079867	1.2098E-06
0.0092897	1.9531E-06
0.010689	1.6933E-06
0.012185	1.5231E-06
0.013776	1.3955E-06
0.017247	2.2657E-06
0.00032373	3.4472E-07
0.00044233	4.0456E-07
0.00058744	6.958E-07
0.00076191	4.8039E-07
0.0009686	1.4489E-06
0.0012104	7.3611E-07
0.0018111	8.4532E-07
8.4338	0.067826
17.547	0.70483
23.611	0.70483
25.45	0.49379
25.45	0.33173
25.45	0.067826
26.721	0.067826
32.896	2.7721
32.896	3.4472
43.171	0.70483
53.167	2.7721
60.17	1.3047
62.264	2.7721
62.264	7.3244
63.328	58.493
69.929	2.7721
69.929	3.4472
69.929	7.3244
75.724	7.3244
83.038	10.106
85.565	7.3244
86.844	15.562
93.411	8.6364
93.411	4.2305
103.08	15.562
110.33	17.766
116.33	48.484
124.11	15.562
147.46	14.336
161.87	3.4472
163.72	28.807
163.72	2.7721
167.48	15.562
169.37	7.3244
173.2	15.562
193.08	28.807
216.43	7.3244
260.48	98.706
5.5176	0.023104
15.598	0.13678
15.598	0.15242
19.63	0.057666
23.611	0.16457
23.611	0.16457
24.215	0.0047455
24.215	0.038699
28.029	0.070592
28.029	0.070592
28.029	0.10196
30.059	0.19005
30.059	0.19005
31.459	1.4841
35.123	0.057666
35.123	0.16457
35.123	0.19005
35.123	0.19005
35.123	0.21804
35.123	0.21804
39.026	0.87056
39.026	1.3665
39.026	1.4841
39.835	0.031134
40.655	0.24865
41.484	0.14147
41.484	0.14147
41.484	0.19005
41.484	0.19005
44.03	0.78857
44.898	2.5014
46.665	0.16457
50.32	0.39966
50.32	1.4841
54.136	0.036746
54.136	0.92915
55.116	0.021897
55.116	0.19005
55.116	0.19005
56.106	0.036746
56.106	8.9043
58.117	0.16457
59.138	1.1907
60.17	0.020776
60.17	1.7049
60.17	1.7049
61.212	0.16457
61.212	0.16457
61.212	0.44514
69.929	0.19005
74.543	0.21804
74.543	0.21804
83.038	2.0221
84.296	0.21804
84.296	0.39966
84.296	0.39966
84.296	0.39966
84.296	0.39966
85.565	0.30033
88.135	1.4249
89.437	0.036746
89.437	1.1502
89.437	1.4841
93.411	0.036746
100.26	0.16457
104.5	0.24751
107.39	0.19005
113.31	0.13678
137.16	0.14147
137.16	0.24865
137.16	0.24865
137.16	0.282
306.69	40.058
375.29	0.023104
375.29	0.033885
0.015363	2.6962E-06
0.05077	6.3948E-06
0.09405	0.000013814
0.15368	0.000015943
0.23705	0.000021046
0.017678	2.1789E-06
0.040086	3.7032E-06
0.09157	7.1385E-06
0.024473	3.4481E-06
0.043707	5.7944E-06
0.10443	0.000009125
0.17369	0.000011138
0.016882	0.000002927
0.036016	6.2351E-06
0.079828	0.000013015
0.38097	0.000018907
0.032235	3.0814E-06
0.032845	4.4175E-06
0.085563	4.6024E-06
0.1337	4.5563E-06
0.073297	3.3904E-06
0.073587	0.0064991
0.073587	0.007438
0.11715	0.015193
0.15967	0.020161
0.16766	0.01528
0.17593	0.014951
0.18448	0.0097298
0.18448	0.011311
0.18448	0.011434
0.18448	0.015734
0.19331	0.012253
0.19331	0.020309
0.20242	0.021829
0.21183	0.012894
0.24188	0.028318
0.34955	0.020132
0.40659	0.046601
0.43739	0.019722
0.43739	0.054927
0.052985	0.084146
0.052985	0.084675
0.052985	0.23807
0.060667	0.17673
0.060667	0.64909
0.083187	0.12475
0.083187	0.32796
0.088298	0.028313
0.093621	0.15994
0.093621	0.28561
0.093621	0.34368
0.093621	0.41007
0.093621	0.49102
0.093621	0.90189
0.093621	0.92845
0.099163	0.57282
0.10493	0.17551
0.10493	0.55139
0.11715	0.061682
0.11715	0.4022
0.11715	0.42424
0.11715	0.44256
0.11715	0.74676
0.12295	0.57358
0.12361	0.098411
0.12361	0.10233
0.12361	0.25786
0.12361	0.34476
0.12361	0.44965
0.12361	0.46505
0.12361	0.50945
0.12361	0.58587
0.12361	0.93214
0.13727	0.44353
0.13727	0.72381
0.15967	0.44417
0.15967	1.2151
0.17593	0.085955
0.17593	0.62336
0.18448	0.86377
0.18448	0.94431
0.21183	0.2521
0.21183	0.96467
0.21183	2.037
0.22154	1.4754
0.25252	0.4624
0.25252	0.98312
0.25252	1.243
0.28636	3.123
0.3106	0.58394
0.3106	0.67212
0.32323	0.49896
0.34955	1.207
0.39177	1.3924
0.052985	0.000087173
0.060667	0.000041899
0.060667	0.000051859
0.060667	0.000058303
0.060667	0.000070708
0.064783	0.000059114
0.064783	0.000071558
0.064783	0.000072092
548.44	1.6638
0.064783	0.000081395
0.069088	0.000070655
0.073587	0.00010165
0.073587	0.00010321
0.083187	0.000059354
0.083187	0.000062323
0.083187	0.000063264
0.083187	0.000063713
0.083187	0.000065677
0.083187	0.000079404
0.083187	0.000089631
0.088298	0.000083122
0.093621	0.000033841
0.093621	0.00004018
0.093621	0.000040296
0.093621	0.00004979
0.093621	0.000050095
0.093621	0.000053657
0.093621	0.00005835
0.099163	0.000054203
0.099163	0.000080254
0.099163	0.000086461
0.10493	0.000077386
0.10493	0.000078112
0.11092	0.000047724
0.11092	0.000060609
0.11092	0.00006134
0.11092	0.000068089
0.11092	0.000088127
0.11092	0.000093853
0.11092	0.000098566
0.11715	0.000054707
0.11715	0.00006583
0.11715	0.000078112
0.11715	0.000078336
0.12361	0.000041978
0.12361	0.000084344
0.12361	0.000089691
0.12361	0.00013018
0.15194	0.00005334
0.15194	0.000076775
0.15194	0.000089028
0.34955	0.000082198
0.23246	0.016306
0.23246	0.029377
0.1589	0.54327
0.1589	0.89009
0.1589	1.0778
0.1589	1.5571
0.16612	0.40612
0.16612	0.58394
0.16612	0.88549
0.18917	0.89418
0.21439	1.7511
0.21439	0.35186
0.23246	1.6915
0.23246	1.3759
0.23246	0.1086
0.26154	3.6022
0.26154	1.4511
0.26154	2.5568
0.35155	14.357
0.35155	1.4547
0.35155	0.91902
0.35155	2.2512
0.35155	2.3958
0.071152	0.00007018
0.071152	0.000083528
0.16612	0.000086342
0.18917	0.00010805
0.18917	0.00012028
0.23246	0.000077888
0.23246	0.000080368
0.23246	0.000083644
0.25158	0.000065982
0.25158	0.000078504
0.25158	0.000079179
0.25158	0.000081968
0.25158	0.000082371
0.25158	0.000082717
0.26154	0.000083877
0.26154	0.000089269
23217	0.056117
43351	0.17576
43351	0.19683
43351	0.29791
43351	0.50653
43351	0.45833
43351	0.93879
43351	0.93879
43351	0.93879
43351	0.93879
43351	1.1004
43351	1.1004
43351	1.4823
43351	1.4823
43351	1.7053
43351	1.9514
43351	2.2222
41427	0.27
41427	0.35937
176.48	0.01331
41427	0.54872
41427	0.85184
41427	1.0382
41427	1.1059
41427	1.5746
41427	1.5746
41427	2.0538
41427	3.8902
41427	9.1267
41427	15.209
41427	28.032
41427	36.523
41427	37.964
41427	53.594
41427	56.398
41427	64.349
41427	0.79503
41427	1.4823
41427	2.5191
41427	0.61913
41427	1.3488
41427	5.265
41427	10.539
18985	1.4061
41427	21.853
41427	37.436
41427	1.5591
41427	1.8807
41427	2.2438
18985	0.17576
18985	0.24389
18985	0.27
18985	0.79507
18985	0.79507
18985	0.79507
18985	1.1765
18985	1.9511
18985	3.1443
18985	8.5738
18985	10.303
18985	10.927
18985	12.597
18985	14.049
18985	26.856
18985	28.032
18985	34.43
18985	0.45833
18985	0.556
18985	0.556
18985	0.556
18985	0.66784
18985	0.66784
18985	0.66784
18985	0.93879
18985	0.93879
18985	1.1004
18985	1.1004
18985	0.77107
18985	24.215
18985	30.059
18985	3.3493
46348	2.6214
46348	10
46348	2.8434
46348	2.589
46348	8.4338
24531	0.09261
5769.8	0.01728
5769.8	0.02197
5769.8	0.02744
5769.8	0.02744
5769.8	0.03375
5769.8	0.04096
5769.8	0.04096
5769.8	0.04096
5769.8	0.04913
5769.8	0.04913
5769.8	0.04913
5769.8	0.04913
5769.8	0.05832
5769.8	0.05832
5769.8	0.06859
5769.8	0.08
5769.8	0.08
5769.8	0.08
5769.8	0.08
5769.8	0.08
5769.8	0.09261
5769.8	0.09261
5769.8	0.09261
5769.8	0.10648
5769.8	0.10648
5769.8	0.10648
5769.8	0.10648
5769.8	0.13824
5769.8	0.13824
5769.8	0.13824
5769.8	0.15625
5769.8	0.17576
5769.8	0.19683
5769.8	0.19683
5769.8	0.19683
5769.8	0.19683
5769.8	0.21952
5769.8	0.21952
5769.8	0.21952
5769.8	0.21952
5769.8	0.21952
5769.8	0.24389
5769.8	0.24389
5769.8	0.24389
5769.8	0.27
5769.8	0.27
5769.8	0.27
5769.8	0.27
5769.8	0.29791
5769.8	0.29791
5769.8	0.32768
5769.8	0.32768
5769.8	0.32768
5769.8	0.35937
5769.8	0.42875
5769.8	0.50653
5769.8	0.54872
5769.8	0.54872
5769.8	1.0382
5769.8	1.1059
5769.8	1.1059
5769.8	1.1059
5769.8	1.25
5769.8	1.25
5769.8	1.25
5769.8	1.4061
5769.8	1.6638
5769.8	0.025283
5769.8	0.038512
5769.8	0.078884
5769.8	0.078884
5769.8	0.37367
5769.8	0.45833
5769.8	0.556
5769.8	0.66784
87.83	0.01331
5769.8	0.66784
5769.8	0.66784
5769.8	0.66784
5769.8	0.66784
5769.8	0.79503
5769.8	0.93879
5769.8	0.93879
5769.8	0.93879
5769.8	0.93879
5769.8	0.93879
5769.8	0.93879
5769.8	1.1004
5769.8	1.1004
5769.8	1.1004
5769.8	1.2811
5769.8	1.2811
5769.8	1.4823
5769.8	1.4823
5769.8	1.4823
5769.8	1.4823
5769.8	1.7053
5769.8	1.7053
5769.8	1.7053
5769.8	1.7053
5769.8	1.9514
5769.8	1.9514
5769.8	1.9514
5769.8	1.9514
5769.8	1.9514
5769.8	1.9514
5769.8	2.2222
5769.8	2.2222
5769.8	2.2222
5769.8	2.2222
5769.8	2.2222
5769.8	2.2222
5769.8	2.5191
5769.8	2.5191
5769.8	2.5191
5769.8	2.8434
5769.8	2.8434
5769.8	2.8434
5769.8	3.1969
5769.8	3.1969
5769.8	3.1969
5769.8	3.1969
5769.8	3.9971
5769.8	3.9971
5769.8	3.9971
5769.8	4.447
5769.8	4.447
5769.8	0.1605
5769.8	0.19469
5769.8	0.32128
5769.8	0.37187
5769.8	0.42685
5769.8	0.61913
5769.8	0.69266
5769.8	0.77107
5769.8	1.3488
5769.8	1.5842
5769.8	1.7103
5769.8	1.9797
5769.8	2.1231
5769.8	2.1231
5769.8	2.1231
5769.8	2.2724
5769.8	2.7564
5769.8	2.7564
5769.8	2.93
5769.8	3.296
5769.8	3.8929
5769.8	3.8929
5769.8	4.1048
52746	0.42875
52746	0.50653
52746	1.3265
280.72	0.02744
52746	3.2851
52746	4.2188
52746	0.37367
52746	0.556
52746	0.556
52746	0.66784
52746	0.66784
52746	3.1969
52746	3.5809
52746	7.9479
52746	12.107
280.72	0.01728
52746	16.412
52746	16.412
52746	1.3488
52746	1.4638
52746	2.7564
52746	0.41867
12123	8.0436
12123	0.30089
12123	0.93879
12123	0.93879
12123	1.7053
624.87	1.1765
12123	1.7053
12123	1.7053
12123	2.5191
12123	3.1969
12123	3.1969
12123	3.5809
12123	3.5809
12123	3.5809
12123	3.5809
12123	3.5809
12123	3.9971
23868	1.0382
23868	1.4061
23868	1.4061
23868	0.81771
4581.3	0.39304
26594	0.27
26594	0.35937
26594	0.39304
26594	0.46656
26594	0.50653
26594	0.64
26594	0.68921
26594	0.68921
26594	0.68921
26594	0.68921
26594	0.68921
26594	0.74088
26594	0.79507
26594	0.79507
26594	0.91125
26594	0.91125
26594	0.91125
26594	0.91125
26594	0.97336
26594	1.5746
26594	1.7562
26594	6.8147
26594	27.44
26594	98.003
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	10.291
26594	7.4828
26594	8.1094
26594	14.674
26594	20.724
26594	0.35895
26594	0.48466
26594	0.55725
26594	0.54872
26594	0.54872
26594	0.79507
26594	0.91125
26594	0.97336
26594	1.4061
26594	2.875
26594	3.2851
26594	3.2851
26594	3.7325
26594	16.016
26594	19.531
26594	21.97
26594	22.481
26594	26.281
26594	27.44
26594	39.443
26594	40.197
26594	40.197
26594	42.515
26594	44.109
26594	87.418
26594	0.056117
26594	0.056117
26594	0.056117
26594	0.056117
26594	0.078884
26594	0.078884
26594	0.078884
33467	0.17576
26594	0.10765
26594	0.10765
26594	0.10765
26594	0.37367
26594	0.45833
26594	0.45833
26594	0.556
26594	0.556
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.66784
26594	0.79503
26594	0.79503
26594	0.93879
26594	2.4277
26594	3.296
26594	12.097
26594	14.224
26594	20.173
32651	1.0382
83.201	1.6638
32651	0.038512
32651	0.056117
32651	0.056117
32651	0.056117
32651	0.078884
32651	0.078884
32651	0.10765
32651	0.10765
32651	0.14329
32651	0.14329
32651	0.18673
32651	1.1004
32651	1.1004
32651	1.2811
32651	1.7053
32651	1.9514
32651	2.5191
32651	2.5191
32651	2.8434
32651	2.8434
32651	2.8434
32651	3.1969
32651	3.5809
32651	3.5809
32651	3.5809
32651	3.9971
32651	4.9323
32651	6.0156
32651	15.246
32651	5.265
32651	9.8068
32651	28.029
32651	0.55725
32651	1.7149
32651	2.8716
33467	0.09261
33467	0.15625
33467	2.5005
33467	0.23893
33467	0.66784
33467	0.66784
33467	1.7053
33467	1.9514
33467	1.9514
224.5	0.02744
33467	1.9514
33467	2.2222
33467	2.5191
33467	2.5191
33467	2.5191
33467	2.8434
33467	2.8434
33467	3.9971
33467	6.317
33467	12.924
33467	1.2764
33467	1.2764
33467	3.3493
33467	4.1609
32651	0.12167
32651	0.39304
32651	1.25
32651	2.6214
32651	3.1443
32651	3.5791
32651	4.0522
32651	217.18
32651	0.025283
32651	0.025283
32651	0.038512
32651	0.078884
32651	0.10765
32651	0.10765
32651	0.10765
32651	0.10765
32651	0.10765
32651	0.14329
32651	0.14329
32651	0.14329
32651	0.14329
32651	0.18673
32651	0.18673
32651	0.18673
32651	0.18673
32651	0.23893
32651	0.30089
32651	0.37367
32651	0.45833
32651	0.556
32651	0.66784
32651	0.66784
32651	0.66784
32651	1.7053
32651	1.7053
32651	1.7053
32651	1.9514
32651	1.9514
32651	2.2222
32651	2.5191
32651	2.5191
32651	2.5191
32651	2.5191
32651	2.5191
32651	2.5191
32651	3.1969
32651	18.571
32651	328.66
30283	6.0156
28032	1.0382
28032	1.6638
28032	3.5791
28032	9.4119
33467	0.19683
28032	2.4277
28032	2.589
28032	3.1099
28032	0.81771
28032	1.2764
28032	2.0569
28032	13.719
33467	0.03375
33467	0.08
33467	0.08
33467	0.15625
33467	0.15625
33467	0.21952
33467	0.42875
33467	0.79507
33467	1.0382
33467	2.875
33467	3.5791
33467	5.927
33467	0.038512
33467	0.038512
33467	0.056117
33467	0.056117
33467	0.078884
33467	0.10765
33467	0.23893
33467	0.30089
33467	0.30089
33467	0.37367
33467	0.66784
33467	0.93879
33467	0.93879
33467	1.1004
33467	1.9514
33467	2.2222
33467	2.5191
33467	2.5191
