"","x"
"60493",0.995436840573863
"60494",0.98758270286497
"60495",0.98758270286497
"60496",0.976896794290424
"60497",0.976896794290424
"60498",0.976896794290424
"60499",0.976896794290424
"60500",0.976896794290424
"60501",0.976896794290424
"60502",0.976896794290424
"60503",0.976896794290424
"60504",0.976896794290424
"60505",0.964051874142142
"60506",0.964051874142142
"60507",0.964051874142142
"60508",0.964051874142142
"60509",0.949578700908948
"60510",0.949578700908948
"60511",0.933897657486531
"60512",0.933897657486531
"60513",0.933897657486531
"60514",0.933897657486531
"60515",0.933897657486531
"60516",0.900180070047341
"60517",0.900180070047341
"60518",0.900180070047341
"60519",0.900180070047341
"60520",0.900180070047341
"60521",0.900180070047341
"60522",0.900180070047341
"60523",0.900180070047341
"60524",0.882621786360636
"60525",0.864837310917764
"60526",0.864837310917764
"60527",0.864837310917764
"60528",0.864837310917764
"60529",0.81134624541744
"60530",0.81134624541744
"60531",0.81134624541744
"60532",0.81134624541744
"60533",0.81134624541744
"60534",0.81134624541744
"60535",0.81134624541744
"60536",0.81134624541744
"60537",0.81134624541744
"60538",0.81134624541744
"60539",0.7937593627607
"60540",0.7937593627607
"60541",0.776395415521968
"60542",0.776395415521968
"60543",0.759295746226794
"60544",0.726008438219298
"60545",0.726008438219298
"60546",0.726008438219298
"60547",0.726008438219298
"60548",0.726008438219298
"60549",0.726008438219298
"60550",0.726008438219298
"60551",0.726008438219298
"60552",0.726008438219298
"60553",0.726008438219298
"60554",0.726008438219298
"60555",0.726008438219298
"60556",0.726008438219298
"60557",0.726008438219298
"60558",0.648841620724271
"60559",0.648841620724271
"60560",0.648841620724271
"60561",0.648841620724271
"60562",0.634495023944816
"60563",0.634495023944816
"60564",0.634495023944816
"60565",0.593611456550241
"60566",0.580686418667702
"60567",0.580686418667702
"60568",0.580686418667702
"60569",0.580686418667702
"60570",0.580686418667702
"60571",0.580686418667702
"60572",0.580686418667702
"60573",0.580686418667702
"60574",0.580686418667702
"60575",0.580686418667702
"60576",0.580686418667702
"60577",0.580686418667702
"60578",0.543930116626302
"60579",0.521033515759179
"60580",0.521033515759179
"60581",0.521033515759179
"60582",0.521033515759179
"60583",0.521033515759179
"60584",0.521033515759179
"60585",0.521033515759179
"60586",0.521033515759179
"60587",0.521033515759179
"60588",0.510043821220467
"60589",0.468954128366276
"60590",0.468954128366276
"60591",0.468954128366276
"60592",0.468954128366276
"60593",0.468954128366276
"60594",0.468954128366276
"60595",0.468954128366276
"60596",0.468954128366276
"60597",0.468954128366276
"60598",0.468954128366276
"60599",0.468954128366276
"60600",0.468954128366276
"60601",0.468954128366276
"60602",0.423456988149142
"60603",0.423456988149142
"60604",0.423456988149142
"60605",0.423456988149142
"60606",0.423456988149142
"60607",0.406891139426107
"60608",0.383620450995497
"60609",0.383620450995497
"60610",0.383620450995497
"60611",0.383620450995497
"60612",0.383620450995497
"60613",0.383620450995497
"60614",0.383620450995497
"60615",0.383620450995497
"60616",0.383620450995497
"60617",0.348633639803376
"60618",0.317800919248348
"60619",0.317800919248348
"60620",0.317800919248348
"60621",0.317800919248348
"60622",0.317800919248348
"60623",0.317800919248348
"60624",0.317800919248348
"60625",0.317800919248348
"60626",0.317800919248348
"60627",0.29053246657643
"60628",0.29053246657643
"60629",0.29053246657643
"60630",0.28546122975134
"60631",0.266330585056286
"60632",0.266330585056286
"60633",0.266330585056286
"60634",0.266330585056286
"60635",0.266330585056286
"60636",0.225514022446317
"60637",0.225514022446317
"60638",0.208245984011009
"60639",0.208245984011009
"60640",0.192717696189348
"60641",0.192717696189348
"60642",0.192717696189348
"60643",0.192717696189348
"60644",0.192717696189348
"60645",0.192717696189348
"60646",0.192717696189348
"60647",0.166047270214761
"60648",0.166047270214761
"60649",0.166047270214761
"60650",0.166047270214761
"60651",0.166047270214761
"60652",0.144121553201946
"60653",0.144121553201946
"60654",0.125918777075657
"60655",0.125918777075657
"60656",0.11796605833857
"60657",0.110672239175917
"60658",0.0977988416549021
"60659",0.0977988416549021
"60660",0.0977988416549021
"60661",0.0868495388323667
"60662",0.0819839566635616
"60663",0.0819839566635616
"60664",0.0624017668752014
"60665",0.0563092737891461
"60666",0.0563092737891461
"60667",0.0563092737891461
"60668",0.0563092737891461
"60669",0.0421592607088196
"60670",0.0234066817295561
"60671",0.0234066817295561
"60672",0.0116978313715722
"60673",0.34177702062337
"60674",0.377924239885221
"60675",0.462805939173387
"60676",0.462805939173387
"60677",0.478779702753849
"60678",0.494411297953007
"60679",0.539252206912077
"60680",0.539252206912077
"60681",0.539252206912077
"60682",0.567449640554822
"60683",0.594316694068256
"60684",0.594316694068256
"60685",0.607261039625597
"60686",0.607261039625597
"60687",0.644192114509592
"60688",0.667278061709283
"60689",0.667278061709283
"60690",0.719934089808502
"60691",0.719934089808502
"60692",0.719934089808502
"60693",0.719934089808502
"60694",0.729642198297481
"60695",0.748279490184942
"60696",0.765914487085445
"60697",0.805894695557761
"60698",0.805894695557761
"60699",0.805894695557761
"60700",0.805894695557761
"60701",0.805894695557761
"60702",0.840509838960533
"60703",0.840509838960533
"60704",0.840509838960533
"60705",0.840509838960533
"60706",0.846841281558773
"60707",0.852985977842188
"60708",0.870342095546387
"60709",0.870342095546387
"60710",0.870342095546387
"60711",0.895917324451892
"60712",0.917706403555659
"60713",0.917706403555659
"60714",0.917706403555659
"60715",0.917706403555659
"60716",0.917706403555659
"60717",0.917706403555659
"60718",0.917706403555659
"60719",0.917706403555659
"60720",0.917706403555659
"60721",0.917706403555659
"60722",0.917706403555659
"60723",0.95155723469809
"60724",0.95155723469809
"60725",0.95155723469809
"60726",0.95155723469809
"60727",0.964322166866879
"60728",0.974716670115096
"60729",0.974716670115096
"60730",0.974716670115096
"60731",0.974716670115096
"60732",0.974716670115096
"60733",0.974716670115096
"60734",0.974716670115096
"60735",0.974716670115096
"60736",0.974716670115096
"60737",0.989404419014148
"60738",0.989404419014148
"60739",0.997367783804599
"60740",0.997367783804599
"60741",0.997367783804599
"60742",0.997367783804599
"60743",0.997367783804599
"60744",0.999986873706128
"60745",0.999986873706128
"60746",0.999986873706128
"60747",0.999986873706128
"60748",0.999986873706128
"60749",0.999986873706128
"60750",0.998356644439893
"60751",0.998356644439893
"60752",0.993349974886589
"60753",0.993349974886589
"60754",0.993349974886589
"60755",0.993349974886589
"60756",0.993349974886589
"60757",0.993349974886589
"60758",0.993349974886589
"60759",0.993349974886589
"60760",0.993349974886589
"60761",0.985665987389199
"60762",0.985665987389199
"60763",0.985665987389199
"60764",0.985665987389199
"60765",0.975867116088562
"60766",0.975867116088562
"60767",0.964407656128042
"60768",0.964407656128042
"60769",0.964407656128042
"60770",0.964407656128042
"60771",0.964407656128042
"60772",0.93791118247127
"60773",0.93791118247127
"60774",0.93791118247127
"60775",0.93791118247127
"60776",0.93791118247127
"60777",0.93791118247127
"60778",0.93791118247127
"60779",0.93791118247127
"60780",0.923417697274206
"60781",0.908374788968302
"60782",0.908374788968302
"60783",0.908374788968302
"60784",0.908374788968302
"60785",0.861437839356345
"60786",0.861437839356345
"60787",0.861437839356345
"60788",0.861437839356345
"60789",0.861437839356345
"60790",0.861437839356345
"60791",0.861437839356345
"60792",0.861437839356345
"60793",0.861437839356345
"60794",0.861437839356345
"60795",0.845558115065403
"60796",0.845558115065403
"60797",0.829697349765631
"60798",0.829697349765631
"60799",0.813915091055144
"60800",0.782770230391985
"60801",0.782770230391985
"60802",0.782770230391985
"60803",0.782770230391985
"60804",0.782770230391985
"60805",0.782770230391985
"60806",0.782770230391985
"60807",0.782770230391985
"60808",0.782770230391985
"60809",0.782770230391985
"60810",0.782770230391985
"60811",0.782770230391985
"60812",0.782770230391985
"60813",0.782770230391985
"60814",0.708705413260841
"60815",0.708705413260841
"60816",0.708705413260841
"60817",0.708705413260841
"60818",0.694678804701963
"60819",0.694678804701963
"60820",0.694678804701963
"60821",0.654304144928246
"60822",0.641420297787601
"60823",0.641420297787601
"60824",0.641420297787601
"60825",0.641420297787601
"60826",0.641420297787601
"60827",0.641420297787601
"60828",0.641420297787601
"60829",0.641420297787601
"60830",0.641420297787601
"60831",0.641420297787601
"60832",0.641420297787601
"60833",0.641420297787601
"60834",0.60447906051011
"60835",0.581246869919503
"60836",0.581246869919503
"60837",0.581246869919503
"60838",0.581246869919503
"60839",0.581246869919503
"60840",0.581246869919503
"60841",0.581246869919503
"60842",0.581246869919503
"60843",0.581246869919503
"60844",0.570037184050707
"60845",0.527791317625618
"60846",0.527791317625618
"60847",0.527791317625618
"60848",0.527791317625618
"60849",0.527791317625618
"60850",0.527791317625618
"60851",0.527791317625618
"60852",0.527791317625618
"60853",0.527791317625618
"60854",0.527791317625618
"60855",0.527791317625618
"60856",0.527791317625618
"60857",0.527791317625618
"60858",0.480406327104675
"60859",0.480406327104675
"60860",0.480406327104675
"60861",0.480406327104675
"60862",0.480406327104675
"60863",0.462995001561561
"60864",0.438393373600378
"60865",0.438393373600378
"60866",0.438393373600378
"60867",0.438393373600378
"60868",0.438393373600378
"60869",0.438393373600378
"60870",0.438393373600378
"60871",0.438393373600378
"60872",0.438393373600378
"60873",0.401087077449728
"60874",0.367886723560832
"60875",0.367886723560832
"60876",0.367886723560832
"60877",0.367886723560832
"60878",0.367886723560832
"60879",0.367886723560832
"60880",0.367886723560832
"60881",0.367886723560832
"60882",0.367886723560832
"60883",0.338264047688653
"60884",0.338264047688653
"60885",0.338264047688653
"60886",0.332727335911492
"60887",0.311760686646431
"60888",0.311760686646431
"60889",0.311760686646431
"60890",0.311760686646431
"60891",0.311760686646431
"60892",0.266587021793162
"60893",0.266587021793162
"60894",0.247285313373929
"60895",0.247285313373929
"60896",0.229825494736617
"60897",0.229825494736617
"60898",0.229825494736617
"60899",0.229825494736617
"60900",0.229825494736617
"60901",0.229825494736617
"60902",0.229825494736617
"60903",0.199596346255964
"60904",0.199596346255964
"60905",0.199596346255964
"60906",0.199596346255964
"60907",0.199596346255964
"60908",0.174498350722238
"60909",0.174498350722238
"60910",0.153476000872746
"60911",0.153476000872746
"60912",0.144234038770756
"60913",0.135725092165109
"60914",0.120625881112006
"60915",0.120625881112006
"60916",0.120625881112006
"60917",0.107695526689714
"60918",0.101921609181866
"60919",0.101921609181866
"60920",0.0784885687684226
"60921",0.0711265642520219
"60922",0.0711265642520219
"60923",0.0711265642520219
"60924",0.0711265642520219
"60925",0.0538716441438713
"60926",0.0305719274986596
"60927",0.0305719274986596
"60928",0.0156445516998584
"60929",0.34177702062337
"60930",0.377924239885221
"60931",0.462805939173387
"60932",0.462805939173387
"60933",0.478779702753849
"60934",0.494411297953007
"60935",0.539252206912077
"60936",0.539252206912077
"60937",0.539252206912077
"60938",0.567449640554822
"60939",0.594316694068256
"60940",0.594316694068256
"60941",0.607261039625597
"60942",0.607261039625597
"60943",0.644192114509592
"60944",0.667278061709283
"60945",0.667278061709283
"60946",0.719934089808502
"60947",0.719934089808502
"60948",0.719934089808502
"60949",0.719934089808502
"60950",0.729642198297481
"60951",0.748279490184942
"60952",0.765914487085445
"60953",0.805894695557761
"60954",0.805894695557761
"60955",0.805894695557761
"60956",0.805894695557761
"60957",0.805894695557761
"60958",0.840509838960533
"60959",0.840509838960533
"60960",0.840509838960533
"60961",0.840509838960533
"60962",0.846841281558773
"60963",0.852985977842188
"60964",0.870342095546387
"60965",0.870342095546387
"60966",0.870342095546387
"60967",0.895917324451892
"60968",0.917706403555659
"60969",0.917706403555659
"60970",0.917706403555659
"60971",0.917706403555659
"60972",0.917706403555659
"60973",0.917706403555659
"60974",0.917706403555659
"60975",0.917706403555659
"60976",0.917706403555659
"60977",0.917706403555659
"60978",0.917706403555659
"60979",0.95155723469809
"60980",0.95155723469809
"60981",0.95155723469809
"60982",0.95155723469809
"60983",0.964322166866879
"60984",0.974716670115096
"60985",0.974716670115096
"60986",0.974716670115096
"60987",0.974716670115096
"60988",0.974716670115096
"60989",0.974716670115096
"60990",0.974716670115096
"60991",0.974716670115096
"60992",0.974716670115096
"60993",0.989404419014148
"60994",0.989404419014148
"60995",0.997367783804599
"60996",0.997367783804599
"60997",0.997367783804599
"60998",0.997367783804599
"60999",0.997367783804599
"61000",0.999986873706128
"61001",0.999986873706128
"61002",0.999986873706128
"61003",0.999986873706128
"61004",0.999986873706128
"61005",0.999986873706128
"61006",0.998356644439893
"61007",0.998356644439893
"61008",0.993349974886589
"61009",0.993349974886589
"61010",0.993349974886589
"61011",0.993349974886589
"61012",0.993349974886589
"61013",0.993349974886589
"61014",0.993349974886589
"61015",0.993349974886589
"61016",0.993349974886589
"61017",0.985665987389199
"61018",0.985665987389199
"61019",0.985665987389199
"61020",0.985665987389199
"61021",0.975867116088562
"61022",0.975867116088562
"61023",0.964407656128042
"61024",0.964407656128042
"61025",0.964407656128042
"61026",0.964407656128042
"61027",0.964407656128042
"61028",0.93791118247127
"61029",0.93791118247127
"61030",0.93791118247127
"61031",0.93791118247127
"61032",0.93791118247127
"61033",0.93791118247127
"61034",0.93791118247127
"61035",0.93791118247127
"61036",0.923417697274206
"61037",0.908374788968302
"61038",0.908374788968302
"61039",0.908374788968302
"61040",0.908374788968302
"61041",0.861437839356345
"61042",0.861437839356345
"61043",0.861437839356345
"61044",0.861437839356345
"61045",0.861437839356345
"61046",0.861437839356345
"61047",0.861437839356345
"61048",0.861437839356345
"61049",0.861437839356345
"61050",0.861437839356345
"61051",0.845558115065403
"61052",0.845558115065403
"61053",0.829697349765631
"61054",0.829697349765631
"61055",0.813915091055144
"61056",0.782770230391985
"61057",0.782770230391985
"61058",0.782770230391985
"61059",0.782770230391985
"61060",0.782770230391985
"61061",0.782770230391985
"61062",0.782770230391985
"61063",0.782770230391985
"61064",0.782770230391985
"61065",0.782770230391985
"61066",0.782770230391985
"61067",0.782770230391985
"61068",0.782770230391985
"61069",0.782770230391985
"61070",0.708705413260841
"61071",0.708705413260841
"61072",0.708705413260841
"61073",0.708705413260841
"61074",0.694678804701963
"61075",0.694678804701963
"61076",0.694678804701963
"61077",0.654304144928246
"61078",0.641420297787601
"61079",0.641420297787601
"61080",0.641420297787601
"61081",0.641420297787601
"61082",0.641420297787601
"61083",0.641420297787601
"61084",0.641420297787601
"61085",0.641420297787601
"61086",0.641420297787601
"61087",0.641420297787601
"61088",0.641420297787601
"61089",0.641420297787601
"61090",0.60447906051011
"61091",0.581246869919503
"61092",0.581246869919503
"61093",0.581246869919503
"61094",0.581246869919503
"61095",0.581246869919503
"61096",0.581246869919503
"61097",0.581246869919503
"61098",0.581246869919503
"61099",0.581246869919503
"61100",0.570037184050707
"61101",0.527791317625618
"61102",0.527791317625618
"61103",0.527791317625618
"61104",0.527791317625618
"61105",0.527791317625618
"61106",0.527791317625618
"61107",0.527791317625618
"61108",0.527791317625618
"61109",0.527791317625618
"61110",0.527791317625618
"61111",0.527791317625618
"61112",0.527791317625618
"61113",0.527791317625618
"61114",0.480406327104675
"61115",0.480406327104675
"61116",0.480406327104675
"61117",0.480406327104675
"61118",0.480406327104675
"61119",0.462995001561561
"61120",0.438393373600378
"61121",0.438393373600378
"61122",0.438393373600378
"61123",0.438393373600378
"61124",0.438393373600378
"61125",0.438393373600378
"61126",0.438393373600378
"61127",0.438393373600378
"61128",0.438393373600378
"61129",0.401087077449728
"61130",0.367886723560832
"61131",0.367886723560832
"61132",0.367886723560832
"61133",0.367886723560832
"61134",0.367886723560832
"61135",0.367886723560832
"61136",0.367886723560832
"61137",0.367886723560832
"61138",0.367886723560832
"61139",0.338264047688653
"61140",0.338264047688653
"61141",0.338264047688653
"61142",0.332727335911492
"61143",0.311760686646431
"61144",0.311760686646431
"61145",0.311760686646431
"61146",0.311760686646431
"61147",0.311760686646431
"61148",0.266587021793162
"61149",0.266587021793162
"61150",0.247285313373929
"61151",0.247285313373929
"61152",0.229825494736617
"61153",0.229825494736617
"61154",0.229825494736617
"61155",0.229825494736617
"61156",0.229825494736617
"61157",0.229825494736617
"61158",0.229825494736617
"61159",0.199596346255964
"61160",0.199596346255964
"61161",0.199596346255964
"61162",0.199596346255964
"61163",0.199596346255964
"61164",0.174498350722238
"61165",0.174498350722238
"61166",0.153476000872746
"61167",0.153476000872746
"61168",0.144234038770756
"61169",0.135725092165109
"61170",0.120625881112006
"61171",0.120625881112006
"61172",0.120625881112006
"61173",0.107695526689714
"61174",0.101921609181866
"61175",0.101921609181866
"61176",0.0784885687684226
"61177",0.0711265642520219
"61178",0.0711265642520219
"61179",0.0711265642520219
"61180",0.0711265642520219
"61181",0.0538716441438713
"61182",0.0305719274986596
"61183",0.0305719274986596
"61184",0.0156445516998584
"61185",0.318223696978525
"61186",0.3530774471618
"61187",0.435598720277769
"61188",0.435598720277769
"61189",0.451234564210933
"61190",0.466568503554955
"61191",0.510739939814948
"61192",0.510739939814948
"61193",0.510739939814948
"61194",0.538660162401239
"61195",0.565370372054497
"61196",0.565370372054497
"61197",0.57827773460756
"61198",0.57827773460756
"61199",0.615247264124951
"61200",0.63847084604312
"61201",0.63847084604312
"61202",0.691798349824326
"61203",0.691798349824326
"61204",0.691798349824326
"61205",0.691798349824326
"61206",0.701689068189762
"61207",0.720732948038477
"61208",0.738824551028017
"61209",0.780129108019597
"61210",0.780129108019597
"61211",0.780129108019597
"61212",0.780129108019597
"61213",0.780129108019597
"61214",0.816271656070864
"61215",0.816271656070864
"61216",0.816271656070864
"61217",0.816271656070864
"61218",0.822927478221058
"61219",0.82940185256096
"61220",0.84777499675001
"61221",0.84777499675001
"61222",0.84777499675001
"61223",0.875118344371111
"61224",0.898735981773817
"61225",0.898735981773817
"61226",0.898735981773817
"61227",0.898735981773817
"61228",0.898735981773817
"61229",0.898735981773817
"61230",0.898735981773817
"61231",0.898735981773817
"61232",0.898735981773817
"61233",0.898735981773817
"61234",0.898735981773817
"61235",0.93631690157552
"61236",0.93631690157552
"61237",0.93631690157552
"61238",0.93631690157552
"61239",0.950943589884926
"61240",0.963178414407016
"61241",0.963178414407016
"61242",0.963178414407016
"61243",0.963178414407016
"61244",0.963178414407016
"61245",0.963178414407016
"61246",0.963178414407016
"61247",0.963178414407016
"61248",0.963178414407016
"61249",0.981443821793457
"61250",0.981443821793457
"61251",0.992805204948083
"61252",0.992805204948083
"61253",0.992805204948083
"61254",0.992805204948083
"61255",0.992805204948083
"61256",0.998613657510619
"61257",0.998613657510619
"61258",0.998613657510619
"61259",0.998613657510619
"61260",0.998613657510619
"61261",0.998613657510619
"61262",0.999951790302199
"61263",0.999951790302199
"61264",0.997690671405742
"61265",0.997690671405742
"61266",0.997690671405742
"61267",0.997690671405742
"61268",0.997690671405742
"61269",0.997690671405742
"61270",0.997690671405742
"61271",0.997690671405742
"61272",0.997690671405742
"61273",0.992534161417374
"61274",0.992534161417374
"61275",0.992534161417374
"61276",0.992534161417374
"61277",0.985053377664082
"61278",0.985053377664082
"61279",0.97571353657666
"61280",0.97571353657666
"61281",0.97571353657666
"61282",0.97571353657666
"61283",0.97571353657666
"61284",0.952909454832729
"61285",0.952909454832729
"61286",0.952909454832729
"61287",0.952909454832729
"61288",0.952909454832729
"61289",0.952909454832729
"61290",0.952909454832729
"61291",0.952909454832729
"61292",0.940013538411959
"61293",0.926418561572333
"61294",0.926418561572333
"61295",0.926418561572333
"61296",0.926418561572333
"61297",0.883038839892947
"61298",0.883038839892947
"61299",0.883038839892947
"61300",0.883038839892947
"61301",0.883038839892947
"61302",0.883038839892947
"61303",0.883038839892947
"61304",0.883038839892947
"61305",0.883038839892947
"61306",0.883038839892947
"61307",0.868116402091413
"61308",0.868116402091413
"61309",0.853113833119079
"61310",0.853113833119079
"61311",0.838098756418353
"61312",0.808244412293855
"61313",0.808244412293855
"61314",0.808244412293855
"61315",0.808244412293855
"61316",0.808244412293855
"61317",0.808244412293855
"61318",0.808244412293855
"61319",0.808244412293855
"61320",0.808244412293855
"61321",0.808244412293855
"61322",0.808244412293855
"61323",0.808244412293855
"61324",0.808244412293855
"61325",0.808244412293855
"61326",0.736266913548627
"61327",0.736266913548627
"61328",0.736266913548627
"61329",0.736266913548627
"61330",0.722502697705453
"61331",0.722502697705453
"61332",0.722502697705453
"61333",0.682676492591803
"61334",0.669906522867891
"61335",0.669906522867891
"61336",0.669906522867891
"61337",0.669906522867891
"61338",0.669906522867891
"61339",0.669906522867891
"61340",0.669906522867891
"61341",0.669906522867891
"61342",0.669906522867891
"61343",0.669906522867891
"61344",0.669906522867891
"61345",0.669906522867891
"61346",0.633137852703886
"61347",0.609902136322524
"61348",0.609902136322524
"61349",0.609902136322524
"61350",0.609902136322524
"61351",0.609902136322524
"61352",0.609902136322524
"61353",0.609902136322524
"61354",0.609902136322524
"61355",0.609902136322524
"61356",0.59866090302239
"61357",0.556126944906941
"61358",0.556126944906941
"61359",0.556126944906941
"61360",0.556126944906941
"61361",0.556126944906941
"61362",0.556126944906941
"61363",0.556126944906941
"61364",0.556126944906941
"61365",0.556126944906941
"61366",0.556126944906941
"61367",0.556126944906941
"61368",0.556126944906941
"61369",0.556126944906941
"61370",0.50811045164146
"61371",0.50811045164146
"61372",0.50811045164146
"61373",0.50811045164146
"61374",0.50811045164146
"61375",0.490387132485581
"61376",0.465272287311075
"61377",0.465272287311075
"61378",0.465272287311075
"61379",0.465272287311075
"61380",0.465272287311075
"61381",0.465272287311075
"61382",0.465272287311075
"61383",0.465272287311075
"61384",0.465272287311075
"61385",0.427026590993785
"61386",0.392826389165654
"61387",0.392826389165654
"61388",0.392826389165654
"61389",0.392826389165654
"61390",0.392826389165654
"61391",0.392826389165654
"61392",0.392826389165654
"61393",0.392826389165654
"61394",0.392826389165654
"61395",0.362179755517098
"61396",0.362179755517098
"61397",0.362179755517098
"61398",0.356437674487328
"61399",0.334652791889995
"61400",0.334652791889995
"61401",0.334652791889995
"61402",0.334652791889995
"61403",0.334652791889995
"61404",0.287492509539905
"61405",0.287492509539905
"61406",0.267245121387085
"61407",0.267245121387085
"61408",0.248877562439718
"61409",0.248877562439718
"61410",0.248877562439718
"61411",0.248877562439718
"61412",0.248877562439718
"61413",0.248877562439718
"61414",0.248877562439718
"61415",0.21695359091205
"61416",0.21695359091205
"61417",0.21695359091205
"61418",0.21695359091205
"61419",0.21695359091205
"61420",0.190322150441166
"61421",0.190322150441166
"61422",0.167919948312965
"61423",0.167919948312965
"61424",0.158041903193554
"61425",0.148930518319785
"61426",0.132720461330288
"61427",0.132720461330288
"61428",0.132720461330288
"61429",0.11879341683241
"61430",0.112559961743522
"61431",0.112559961743522
"61432",0.0871604866872464
"61433",0.0791434953848941
"61434",0.0791434953848941
"61435",0.0791434953848941
"61436",0.0791434953848941
"61437",0.0602715527446945
"61438",0.0345596447450814
"61439",0.0345596447450814
"61440",0.0178839062701448
"61441",0.296407374663806
"61442",0.329951319281747
"61443",0.409991638815705
"61444",0.409991638815705
"61445",0.425254826570855
"61446",0.440253584712528
"61447",0.483628930813087
"61448",0.483628930813087
"61449",0.483628930813087
"61450",0.511178191995133
"61451",0.537632229710814
"61452",0.537632229710814
"61453",0.55045128694313
"61454",0.55045128694313
"61455",0.587300448565023
"61456",0.610553000267232
"61457",0.610553000267232
"61458",0.664276493794623
"61459",0.664276493794623
"61460",0.664276493794623
"61461",0.664276493794623
"61462",0.674294714329178
"61463",0.69363547650998
"61464",0.712075006535205
"61465",0.75443889121206
"61466",0.75443889121206
"61467",0.75443889121206
"61468",0.75443889121206
"61469",0.75443889121206
"61470",0.791856354055214
"61471",0.791856354055214
"61472",0.791856354055214
"61473",0.791856354055214
"61474",0.798787795180779
"61475",0.805543700596899
"61476",0.824793216840321
"61477",0.824793216840321
"61478",0.824793216840321
"61479",0.853683306249888
"61480",0.878924790451773
"61481",0.878924790451773
"61482",0.878924790451773
"61483",0.878924790451773
"61484",0.878924790451773
"61485",0.878924790451773
"61486",0.878924790451773
"61487",0.878924790451773
"61488",0.878924790451773
"61489",0.878924790451773
"61490",0.878924790451773
"61491",0.919875850436014
"61492",0.919875850436014
"61493",0.919875850436014
"61494",0.919875850436014
"61495",0.936208052600793
"61496",0.950141821329246
"61497",0.950141821329246
"61498",0.950141821329246
"61499",0.950141821329246
"61500",0.950141821329246
"61501",0.950141821329246
"61502",0.950141821329246
"61503",0.950141821329246
"61504",0.950141821329246
"61505",0.971743384097746
"61506",0.971743384097746
"61507",0.986310531521989
"61508",0.986310531521989
"61509",0.986310531521989
"61510",0.986310531521989
"61511",0.986310531521989
"61512",0.995158649897346
"61513",0.995158649897346
"61514",0.995158649897346
"61515",0.995158649897346
"61516",0.995158649897346
"61517",0.995158649897346
"61518",0.999351854754034
"61519",0.999351854754034
"61520",0.999753925791123
"61521",0.999753925791123
"61522",0.999753925791123
"61523",0.999753925791123
"61524",0.999753925791123
"61525",0.999753925791123
"61526",0.999753925791123
"61527",0.999753925791123
"61528",0.999753925791123
"61529",0.997068672145396
"61530",0.997068672145396
"61531",0.997068672145396
"61532",0.997068672145396
"61533",0.991871752631799
"61534",0.991871752631799
"61535",0.984635748480292
"61536",0.984635748480292
"61537",0.984635748480292
"61538",0.984635748480292
"61539",0.984635748480292
"61540",0.965536104782298
"61541",0.965536104782298
"61542",0.965536104782298
"61543",0.965536104782298
"61544",0.965536104782298
"61545",0.965536104782298
"61546",0.965536104782298
"61547",0.965536104782298
"61548",0.954260786523151
"61549",0.942145496845766
"61550",0.942145496845766
"61551",0.942145496845766
"61552",0.942145496845766
"61553",0.902455857539183
"61554",0.902455857539183
"61555",0.902455857539183
"61556",0.902455857539183
"61557",0.902455857539183
"61558",0.902455857539183
"61559",0.902455857539183
"61560",0.902455857539183
"61561",0.902455857539183
"61562",0.902455857539183
"61563",0.888543660556577
"61564",0.888543660556577
"61565",0.874455071665916
"61566",0.874455071665916
"61567",0.860265089716752
"61568",0.831821194124877
"61569",0.831821194124877
"61570",0.831821194124877
"61571",0.831821194124877
"61572",0.831821194124877
"61573",0.831821194124877
"61574",0.831821194124877
"61575",0.831821194124877
"61576",0.831821194124877
"61577",0.831821194124877
"61578",0.831821194124877
"61579",0.831821194124877
"61580",0.831821194124877
"61581",0.831821194124877
"61582",0.76223627355565
"61583",0.76223627355565
"61584",0.76223627355565
"61585",0.76223627355565
"61586",0.748794275232316
"61587",0.748794275232316
"61588",0.748794275232316
"61589",0.709690624262273
"61590",0.697090455141515
"61591",0.697090455141515
"61592",0.697090455141515
"61593",0.697090455141515
"61594",0.697090455141515
"61595",0.697090455141515
"61596",0.697090455141515
"61597",0.697090455141515
"61598",0.697090455141515
"61599",0.697090455141515
"61600",0.697090455141515
"61601",0.697090455141515
"61602",0.660654948807942
"61603",0.637516482638301
"61604",0.637516482638301
"61605",0.637516482638301
"61606",0.637516482638301
"61607",0.637516482638301
"61608",0.637516482638301
"61609",0.637516482638301
"61610",0.637516482638301
"61611",0.637516482638301
"61612",0.626292159160249
"61613",0.583651106440589
"61614",0.583651106440589
"61615",0.583651106440589
"61616",0.583651106440589
"61617",0.583651106440589
"61618",0.583651106440589
"61619",0.583651106440589
"61620",0.583651106440589
"61621",0.583651106440589
"61622",0.583651106440589
"61623",0.583651106440589
"61624",0.583651106440589
"61625",0.583651106440589
"61626",0.535201508058276
"61627",0.535201508058276
"61628",0.535201508058276
"61629",0.535201508058276
"61630",0.535201508058276
"61631",0.517237423370728
"61632",0.491708118917058
"61633",0.491708118917058
"61634",0.491708118917058
"61635",0.491708118917058
"61636",0.491708118917058
"61637",0.491708118917058
"61638",0.491708118917058
"61639",0.491708118917058
"61640",0.491708118917058
"61641",0.452667823277446
"61642",0.417590634364112
"61643",0.417590634364112
"61644",0.417590634364112
"61645",0.417590634364112
"61646",0.417590634364112
"61647",0.417590634364112
"61648",0.417590634364112
"61649",0.417590634364112
"61650",0.417590634364112
"61651",0.38602397965455
"61652",0.38602397965455
"61653",0.38602397965455
"61654",0.380095288876587
